in s,C1 in V
-2.7156171E+01,4.278404E-01
-2.7155713E+01,4.269441E-01
-2.7155256E+01,4.251922E-01
-2.7154798E+01,4.286552E-01
-2.7154340E+01,4.287367E-01
-2.7153882E+01,4.263466E-01
-2.7153424E+01,4.265910E-01
-2.7152967E+01,4.284651E-01
-2.7152509E+01,4.275145E-01
-2.7152051E+01,4.248391E-01
-2.7151593E+01,4.249478E-01
-2.7151136E+01,4.262108E-01
-2.7150678E+01,4.292527E-01
-2.7150220E+01,4.271071E-01
-2.7149762E+01,4.270527E-01
-2.7149305E+01,4.261700E-01
-2.7148847E+01,4.267268E-01
-2.7148389E+01,4.271478E-01
-2.7147931E+01,4.281799E-01
-2.7147473E+01,4.270256E-01
-2.7147016E+01,4.289947E-01
-2.7146558E+01,4.274058E-01
-2.7146100E+01,4.265367E-01
-2.7145642E+01,4.272021E-01
-2.7145185E+01,4.276503E-01
-2.7144727E+01,4.282206E-01
-2.7144269E+01,4.264145E-01
-2.7143811E+01,4.303120E-01
-2.7143354E+01,4.286416E-01
-2.7142896E+01,4.268626E-01
-2.7142438E+01,4.268898E-01
-2.7141980E+01,4.265231E-01
-2.7141522E+01,4.289540E-01
-2.7141065E+01,4.285737E-01
-2.7140607E+01,4.263737E-01
-2.7140149E+01,4.283293E-01
-2.7139691E+01,4.257490E-01
-2.7139234E+01,4.239564E-01
-2.7138776E+01,4.256268E-01
-2.7138318E+01,4.265774E-01
-2.7137860E+01,4.287774E-01
-2.7137403E+01,4.269034E-01
-2.7136945E+01,4.270663E-01
-2.7136487E+01,4.284651E-01
-2.7136029E+01,4.269034E-01
-2.7135572E+01,4.272836E-01
-2.7135114E+01,4.282614E-01
-2.7134656E+01,4.279898E-01
-2.7134198E+01,4.291305E-01
-2.7133740E+01,4.259527E-01
-2.7133283E+01,4.278811E-01
-2.7132825E+01,4.282750E-01
-2.7132367E+01,4.275688E-01
-2.7131909E+01,4.262922E-01
-2.7131452E+01,4.278540E-01
-2.7130994E+01,4.286960E-01
-2.7130536E+01,4.267811E-01
-2.7130078E+01,4.260342E-01
-2.7129621E+01,4.272293E-01
-2.7129163E+01,4.274873E-01
-2.7128705E+01,4.261429E-01
-2.7128247E+01,4.272021E-01
-2.7127789E+01,4.278811E-01
-2.7127332E+01,4.290490E-01
-2.7126874E+01,4.267540E-01
-2.7126416E+01,4.269577E-01
-2.7125958E+01,4.249478E-01
-2.7125501E+01,4.291034E-01
-2.7125043E+01,4.278540E-01
-2.7124585E+01,4.280848E-01
-2.7124127E+01,4.267675E-01
-2.7123670E+01,4.306515E-01
-2.7123212E+01,4.269034E-01
-2.7122754E+01,4.280984E-01
-2.7122296E+01,4.264009E-01
-2.7121838E+01,4.279626E-01
-2.7121381E+01,4.266861E-01
-2.7120923E+01,4.276503E-01
-2.7120465E+01,4.270120E-01
-2.7120007E+01,4.246490E-01
-2.7119550E+01,4.270392E-01
-2.7119092E+01,4.267268E-01
-2.7118634E+01,4.269441E-01
-2.7118176E+01,4.303935E-01
-2.7117719E+01,4.256268E-01
-2.7117261E+01,4.258033E-01
-2.7116803E+01,4.271614E-01
-2.7116345E+01,4.271071E-01
-2.7115887E+01,4.267540E-01
-2.7115430E+01,4.264824E-01
-2.7114972E+01,4.287910E-01
-2.7114514E+01,4.275280E-01
-2.7114056E+01,4.250972E-01
-2.7113599E+01,4.239428E-01
-2.7113141E+01,4.274873E-01
-2.7112683E+01,4.276367E-01
-2.7112225E+01,4.274194E-01
-2.7111768E+01,4.253824E-01
-2.7111310E+01,4.256268E-01
-2.7110852E+01,4.271342E-01
-2.7110394E+01,4.272293E-01
-2.7109936E+01,4.255589E-01
-2.7109479E+01,4.297009E-01
-2.7109021E+01,4.267132E-01
-2.7108563E+01,4.252194E-01
-2.7108105E+01,4.261157E-01
-2.7107648E+01,4.261429E-01
-2.7107190E+01,4.250021E-01
-2.7106732E+01,4.252873E-01
-2.7106274E+01,4.264145E-01
-2.7105817E+01,4.280305E-01
-2.7105359E+01,4.253145E-01
-2.7104901E+01,4.242144E-01
-2.7104443E+01,4.234268E-01
-2.7103986E+01,4.271478E-01
-2.7103528E+01,4.252194E-01
-2.7103070E+01,4.254774E-01
-2.7102612E+01,4.261700E-01
-2.7102154E+01,4.264688E-01
-2.7101697E+01,4.272972E-01
-2.7101239E+01,4.256268E-01
-2.7100781E+01,4.236033E-01
-2.7100323E+01,4.281935E-01
-2.7099866E+01,4.247984E-01
-2.7099408E+01,4.273515E-01
-2.7098950E+01,4.256947E-01
-2.7098492E+01,4.258441E-01
-2.7098035E+01,4.284379E-01
-2.7097577E+01,4.253416E-01
-2.7097119E+01,4.252058E-01
-2.7096661E+01,4.259256E-01
-2.7096203E+01,4.266317E-01
-2.7095746E+01,4.253959E-01
-2.7095288E+01,4.264552E-01
-2.7094830E+01,4.254910E-01
-2.7094372E+01,4.264688E-01
-2.7093915E+01,4.259256E-01
-2.7093457E+01,4.251243E-01
-2.7092999E+01,4.274058E-01
-2.7092541E+01,4.279355E-01
-2.7092084E+01,4.246626E-01
-2.7091626E+01,4.251651E-01
-2.7091168E+01,4.268626E-01
-2.7090710E+01,4.262243E-01
-2.7090252E+01,4.253552E-01
-2.7089795E+01,4.274058E-01
-2.7089337E+01,4.255725E-01
-2.7088879E+01,4.255453E-01
-2.7088421E+01,4.235219E-01
-2.7087964E+01,4.258305E-01
-2.7087506E+01,4.281392E-01
-2.7087048E+01,4.270120E-01
-2.7086590E+01,4.250293E-01
-2.7086133E+01,4.266453E-01
-2.7085675E+01,4.254910E-01
-2.7085217E+01,4.266861E-01
-2.7084759E+01,4.242009E-01
-2.7084301E+01,4.239293E-01
-2.7083844E+01,4.275145E-01
-2.7083386E+01,4.270392E-01
-2.7082928E+01,4.248120E-01
-2.7082470E+01,4.252194E-01
-2.7082013E+01,4.254774E-01
-2.7081555E+01,4.267132E-01
-2.7081097E+01,4.267132E-01
-2.7080639E+01,4.265910E-01
-2.7080182E+01,4.264280E-01
-2.7079724E+01,4.237120E-01
-2.7079266E+01,4.261429E-01
-2.7078808E+01,4.261836E-01
-2.7078351E+01,4.273515E-01
-2.7077893E+01,4.271885E-01
-2.7077435E+01,4.258169E-01
-2.7076977E+01,4.256811E-01
-2.7076519E+01,4.263058E-01
-2.7076062E+01,4.258441E-01
-2.7075604E+01,4.241873E-01
-2.7075146E+01,4.278268E-01
-2.7074688E+01,4.262922E-01
-2.7074231E+01,4.262651E-01
-2.7073773E+01,4.237120E-01
-2.7073315E+01,4.261836E-01
-2.7072857E+01,4.249614E-01
-2.7072400E+01,4.273515E-01
-2.7071942E+01,4.253959E-01
-2.7071484E+01,4.258441E-01
-2.7071026E+01,4.270935E-01
-2.7070568E+01,4.273515E-01
-2.7070111E+01,4.252737E-01
-2.7069653E+01,4.258169E-01
-2.7069195E+01,4.265367E-01
-2.7068737E+01,4.280305E-01
-2.7068280E+01,4.265910E-01
-2.7067822E+01,4.278811E-01
-2.7067364E+01,4.274873E-01
-2.7066906E+01,4.275416E-01
-2.7066449E+01,4.266589E-01
-2.7065991E+01,4.254774E-01
-2.7065533E+01,4.271071E-01
-2.7065075E+01,4.290762E-01
-2.7064617E+01,4.267675E-01
-2.7064160E+01,4.270527E-01
-2.7063702E+01,4.277725E-01
-2.7063244E+01,4.270120E-01
-2.7062786E+01,4.230873E-01
-2.7062329E+01,4.264280E-01
-2.7061871E+01,4.268354E-01
-2.7061413E+01,4.279219E-01
-2.7060955E+01,4.261429E-01
-2.7060498E+01,4.266317E-01
-2.7060040E+01,4.263330E-01
-2.7059582E+01,4.271614E-01
-2.7059124E+01,4.273515E-01
-2.7058666E+01,4.273108E-01
-2.7058209E+01,4.293071E-01
-2.7057751E+01,4.279626E-01
-2.7057293E+01,4.277046E-01
-2.7056835E+01,4.276095E-01
-2.7056378E+01,4.292256E-01
-2.7055920E+01,4.278404E-01
-2.7055462E+01,4.269713E-01
-2.7055004E+01,4.297552E-01
-2.7054547E+01,4.251922E-01
-2.7054089E+01,4.267268E-01
-2.7053631E+01,4.281256E-01
-2.7053173E+01,4.270935E-01
-2.7052715E+01,4.274601E-01
-2.7052258E+01,4.255046E-01
-2.7051800E+01,4.277453E-01
-2.7051342E+01,4.291441E-01
-2.7050884E+01,4.264688E-01
-2.7050427E+01,4.270256E-01
-2.7049969E+01,4.280848E-01
-2.7049511E+01,4.273787E-01
-2.7049053E+01,4.284379E-01
-2.7048596E+01,4.252466E-01
-2.7048138E+01,4.261293E-01
-2.7047680E+01,4.288318E-01
-2.7047222E+01,4.279083E-01
-2.7046765E+01,4.264824E-01
-2.7046307E+01,4.293071E-01
-2.7045849E+01,4.291441E-01
-2.7045391E+01,4.275280E-01
-2.7044933E+01,4.268354E-01
-2.7044476E+01,4.274601E-01
-2.7044018E+01,4.265638E-01
-2.7043560E+01,4.266725E-01
-2.7043102E+01,4.277589E-01
-2.7042645E+01,4.285873E-01
-2.7042187E+01,4.273379E-01
-2.7041729E+01,4.261021E-01
-2.7041271E+01,4.264145E-01
-2.7040814E+01,4.286281E-01
-2.7040356E+01,4.286688E-01
-2.7039898E+01,4.271206E-01
-2.7039440E+01,4.258984E-01
-2.7038982E+01,4.309367E-01
-2.7038525E+01,4.269169E-01
-2.7038067E+01,4.258712E-01
-2.7037609E+01,4.281392E-01
-2.7037151E+01,4.293886E-01
-2.7036694E+01,4.266996E-01
-2.7036236E+01,4.304342E-01
-2.7035778E+01,4.271342E-01
-2.7035320E+01,4.282614E-01
-2.7034863E+01,4.266453E-01
-2.7034405E+01,4.268490E-01
-2.7033947E+01,4.286009E-01
-2.7033489E+01,4.281799E-01
-2.7033031E+01,4.276095E-01
-2.7032574E+01,4.272564E-01
-2.7032116E+01,4.277997E-01
-2.7031658E+01,4.264552E-01
-2.7031200E+01,4.279355E-01
-2.7030743E+01,4.264552E-01
-2.7030285E+01,4.287774E-01
-2.7029827E+01,4.283293E-01
-2.7029369E+01,4.255589E-01
-2.7028912E+01,4.257354E-01
-2.7028454E+01,4.268762E-01
-2.7027996E+01,4.257490E-01
-2.7027538E+01,4.261700E-01
-2.7027080E+01,4.280305E-01
-2.7026623E+01,4.279490E-01
-2.7026165E+01,4.274058E-01
-2.7025707E+01,4.236577E-01
-2.7025249E+01,4.251651E-01
-2.7024792E+01,4.284651E-01
-2.7024334E+01,4.272836E-01
-2.7023876E+01,4.255861E-01
-2.7023418E+01,4.276231E-01
-2.7022961E+01,4.268083E-01
-2.7022503E+01,4.295379E-01
-2.7022045E+01,4.264552E-01
-2.7021587E+01,4.263330E-01
-2.7021130E+01,4.281392E-01
-2.7020672E+01,4.277318E-01
-2.7020214E+01,4.250972E-01
-2.7019756E+01,4.239836E-01
-2.7019298E+01,4.258441E-01
-2.7018841E+01,4.260885E-01
-2.7018383E+01,4.260750E-01
-2.7017925E+01,4.253552E-01
-2.7017467E+01,4.255589E-01
-2.7017010E+01,4.278947E-01
-2.7016552E+01,4.233725E-01
-2.7016094E+01,4.254638E-01
-2.7015636E+01,4.256811E-01
-2.7015179E+01,4.247984E-01
-2.7014721E+01,4.269713E-01
-2.7014263E+01,4.277453E-01
-2.7013805E+01,4.268083E-01
-2.7013347E+01,4.263466E-01
-2.7012890E+01,4.251651E-01
-2.7012432E+01,4.267811E-01
-2.7011974E+01,4.273379E-01
-2.7011516E+01,4.261429E-01
-2.7011059E+01,4.261972E-01
-2.7010601E+01,4.256404E-01
-2.7010143E+01,4.225305E-01
-2.7009685E+01,4.258033E-01
-2.7009228E+01,4.258305E-01
-2.7008770E+01,4.265095E-01
-2.7008312E+01,4.272021E-01
-2.7007854E+01,4.257898E-01
-2.7007396E+01,4.250021E-01
-2.7006939E+01,4.249749E-01
-2.7006481E+01,4.256268E-01
-2.7006023E+01,4.269713E-01
-2.7005565E+01,4.265638E-01
-2.7005108E+01,4.268083E-01
-2.7004650E+01,4.273515E-01
-2.7004192E+01,4.245675E-01
-2.7003734E+01,4.241330E-01
-2.7003277E+01,4.256675E-01
-2.7002819E+01,4.267675E-01
-2.7002361E+01,4.251243E-01
-2.7001903E+01,4.249342E-01
-2.7001445E+01,4.254638E-01
-2.7000988E+01,4.253145E-01
-2.7000530E+01,4.264280E-01
-2.7000072E+01,4.232502E-01
-2.6999614E+01,4.256540E-01
-2.6999157E+01,4.272700E-01
-2.6998699E+01,4.266453E-01
-2.6998241E+01,4.253552E-01
-2.6997783E+01,4.266317E-01
-2.6997326E+01,4.276503E-01
-2.6996868E+01,4.260614E-01
-2.6996410E+01,4.244996E-01
-2.6995952E+01,4.254231E-01
-2.6995494E+01,4.286688E-01
-2.6995037E+01,4.268490E-01
-2.6994579E+01,4.252737E-01
-2.6994121E+01,4.240379E-01
-2.6993663E+01,4.258712E-01
-2.6993206E+01,4.265910E-01
-2.6992748E+01,4.264280E-01
-2.6992290E+01,4.250157E-01
-2.6991832E+01,4.288861E-01
-2.6991375E+01,4.270527E-01
-2.6990917E+01,4.235219E-01
-2.6990459E+01,4.258305E-01
-2.6990001E+01,4.253552E-01
-2.6989544E+01,4.276910E-01
-2.6989086E+01,4.260478E-01
-2.6988628E+01,4.273243E-01
-2.6988170E+01,4.282206E-01
-2.6987712E+01,4.270527E-01
-2.6987255E+01,4.254503E-01
-2.6986797E+01,4.244589E-01
-2.6986339E+01,4.276910E-01
-2.6985881E+01,4.241330E-01
-2.6985424E+01,4.268898E-01
-2.6984966E+01,4.251107E-01
-2.6984508E+01,4.250293E-01
-2.6984050E+01,4.261836E-01
-2.6983593E+01,4.233725E-01
-2.6983135E+01,4.256675E-01
-2.6982677E+01,4.279355E-01
-2.6982219E+01,4.273243E-01
-2.6981761E+01,4.256675E-01
-2.6981304E+01,4.244317E-01
-2.6980846E+01,4.290490E-01
-2.6980388E+01,4.274737E-01
-2.6979930E+01,4.270256E-01
-2.6979473E+01,4.280305E-01
-2.6979015E+01,4.290083E-01
-2.6978557E+01,4.277997E-01
-2.6978099E+01,4.266861E-01
-2.6977642E+01,4.281935E-01
-2.6977184E+01,4.284922E-01
-2.6976726E+01,4.270799E-01
-2.6976268E+01,4.284651E-01
-2.6975810E+01,4.268219E-01
-2.6975353E+01,4.293614E-01
-2.6974895E+01,4.260071E-01
-2.6974437E+01,4.270935E-01
-2.6973979E+01,4.283700E-01
-2.6973522E+01,4.289676E-01
-2.6973064E+01,4.272157E-01
-2.6972606E+01,4.261700E-01
-2.6972148E+01,4.295787E-01
-2.6971691E+01,4.271750E-01
-2.6971233E+01,4.271342E-01
-2.6970775E+01,4.260478E-01
-2.6970317E+01,4.285602E-01
-2.6969859E+01,4.294293E-01
-2.6969402E+01,4.268490E-01
-2.6968944E+01,4.264145E-01
-2.6968486E+01,4.256132E-01
-2.6968028E+01,4.291305E-01
-2.6967571E+01,4.268083E-01
-2.6967113E+01,4.268490E-01
-2.6966655E+01,4.271614E-01
-2.6966197E+01,4.290219E-01
-2.6965740E+01,4.271614E-01
-2.6965282E+01,4.275145E-01
-2.6964824E+01,4.258033E-01
-2.6964366E+01,4.270663E-01
-2.6963909E+01,4.283836E-01
-2.6963451E+01,4.269305E-01
-2.6962993E+01,4.268219E-01
-2.6962535E+01,4.290762E-01
-2.6962077E+01,4.276638E-01
-2.6961620E+01,4.268762E-01
-2.6961162E+01,4.265910E-01
-2.6960704E+01,4.277453E-01
-2.6960246E+01,4.287367E-01
-2.6959789E+01,4.263601E-01
-2.6959331E+01,4.268490E-01
-2.6958873E+01,4.273922E-01
-2.6958415E+01,4.276231E-01
-2.6957958E+01,4.275416E-01
-2.6957500E+01,4.262787E-01
-2.6957042E+01,4.276638E-01
-2.6956584E+01,4.288046E-01
-2.6956126E+01,4.277182E-01
-2.6955669E+01,4.259663E-01
-2.6955211E+01,4.291577E-01
-2.6954753E+01,4.278540E-01
-2.6954295E+01,4.272293E-01
-2.6953838E+01,4.278268E-01
-2.6953380E+01,4.287503E-01
-2.6952922E+01,4.283972E-01
-2.6952464E+01,4.265231E-01
-2.6952007E+01,4.286145E-01
-2.6951549E+01,4.279898E-01
-2.6951091E+01,4.281663E-01
-2.6950633E+01,4.259120E-01
-2.6950175E+01,4.256947E-01
-2.6949718E+01,4.283972E-01
-2.6949260E+01,4.257490E-01
-2.6948802E+01,4.256268E-01
-2.6948344E+01,4.250021E-01
-2.6947887E+01,4.260478E-01
-2.6947429E+01,4.271342E-01
-2.6946971E+01,4.278540E-01
-2.6946513E+01,4.260885E-01
-2.6946056E+01,4.298910E-01
-2.6945598E+01,4.266996E-01
-2.6945140E+01,4.268898E-01
-2.6944682E+01,4.268490E-01
-2.6944224E+01,4.283157E-01
-2.6943767E+01,4.264280E-01
-2.6943309E+01,4.274873E-01
-2.6942851E+01,4.270392E-01
-2.6942393E+01,4.302713E-01
-2.6941936E+01,4.278404E-01
-2.6941478E+01,4.265231E-01
-2.6941020E+01,4.244182E-01
-2.6940562E+01,4.263058E-01
-2.6940105E+01,4.282478E-01
-2.6939647E+01,4.250564E-01
-2.6939189E+01,4.274058E-01
-2.6938731E+01,4.269305E-01
-2.6938273E+01,4.266725E-01
-2.6937816E+01,4.259935E-01
-2.6937358E+01,4.262922E-01
-2.6936900E+01,4.288997E-01
-2.6936442E+01,4.266861E-01
-2.6935985E+01,4.256540E-01
-2.6935527E+01,4.253959E-01
-2.6935069E+01,4.272972E-01
-2.6934611E+01,4.262922E-01
-2.6934154E+01,4.243774E-01
-2.6933696E+01,4.260478E-01
-2.6933238E+01,4.284787E-01
-2.6932780E+01,4.269984E-01
-2.6932323E+01,4.264688E-01
-2.6931865E+01,4.269713E-01
-2.6931407E+01,4.245675E-01
-2.6930949E+01,4.269169E-01
-2.6930491E+01,4.242144E-01
-2.6930034E+01,4.250428E-01
-2.6929576E+01,4.272021E-01
-2.6929118E+01,4.253552E-01
-2.6928660E+01,4.261564E-01
-2.6928203E+01,4.278132E-01
-2.6927745E+01,4.225576E-01
-2.6927287E+01,4.280984E-01
-2.6926829E+01,4.272836E-01
-2.6926372E+01,4.272700E-01
-2.6925914E+01,4.277589E-01
-2.6925456E+01,4.269169E-01
-2.6924998E+01,4.249749E-01
-2.6924540E+01,4.268626E-01
-2.6924083E+01,4.256947E-01
-2.6923625E+01,4.273787E-01
-2.6923167E+01,4.258848E-01
-2.6922709E+01,4.253688E-01
-2.6922252E+01,4.259663E-01
-2.6921794E+01,4.263330E-01
-2.6921336E+01,4.233453E-01
-2.6920878E+01,4.253009E-01
-2.6920421E+01,4.271750E-01
-2.6919963E+01,4.252601E-01
-2.6919505E+01,4.255046E-01
-2.6919047E+01,4.257762E-01
-2.6918589E+01,4.258712E-01
-2.6918132E+01,4.277318E-01
-2.6917674E+01,4.247577E-01
-2.6917216E+01,4.255725E-01
-2.6916758E+01,4.285873E-01
-2.6916301E+01,4.266046E-01
-2.6915843E+01,4.262651E-01
-2.6915385E+01,4.255589E-01
-2.6914927E+01,4.245268E-01
-2.6914470E+01,4.266317E-01
-2.6914012E+01,4.243095E-01
-2.6913554E+01,4.267675E-01
-2.6913096E+01,4.270663E-01
-2.6912638E+01,4.253824E-01
-2.6912181E+01,4.229379E-01
-2.6911723E+01,4.255317E-01
-2.6911265E+01,4.256268E-01
-2.6910807E+01,4.260750E-01
-2.6910350E+01,4.248391E-01
-2.6909892E+01,4.273243E-01
-2.6909434E+01,4.275824E-01
-2.6908976E+01,4.262651E-01
-2.6908519E+01,4.262515E-01
-2.6908061E+01,4.267268E-01
-2.6907603E+01,4.268762E-01
-2.6907145E+01,4.293342E-01
-2.6906688E+01,4.267132E-01
-2.6906230E+01,4.251243E-01
-2.6905772E+01,4.272157E-01
-2.6905314E+01,4.274194E-01
-2.6904856E+01,4.239972E-01
-2.6904399E+01,4.240651E-01
-2.6903941E+01,4.266725E-01
-2.6903483E+01,4.249749E-01
-2.6903025E+01,4.260614E-01
-2.6902568E+01,4.247984E-01
-2.6902110E+01,4.250700E-01
-2.6901652E+01,4.268219E-01
-2.6901194E+01,4.264145E-01
-2.6900737E+01,4.292663E-01
-2.6900279E+01,4.272972E-01
-2.6899821E+01,4.279490E-01
-2.6899363E+01,4.276638E-01
-2.6898905E+01,4.262243E-01
-2.6898448E+01,4.287095E-01
-2.6897990E+01,4.267268E-01
-2.6897532E+01,4.286552E-01
-2.6897074E+01,4.251787E-01
-2.6896617E+01,4.282071E-01
-2.6896159E+01,4.263466E-01
-2.6895701E+01,4.267404E-01
-2.6895243E+01,4.269984E-01
-2.6894786E+01,4.268762E-01
-2.6894328E+01,4.282614E-01
-2.6893870E+01,4.277997E-01
-2.6893412E+01,4.251379E-01
-2.6892954E+01,4.273515E-01
-2.6892497E+01,4.272700E-01
-2.6892039E+01,4.260342E-01
-2.6891581E+01,4.292527E-01
-2.6891123E+01,4.285466E-01
-2.6890666E+01,4.283157E-01
-2.6890208E+01,4.264824E-01
-2.6889750E+01,4.272836E-01
-2.6889292E+01,4.282750E-01
-2.6888835E+01,4.269577E-01
-2.6888377E+01,4.245811E-01
-2.6887919E+01,4.271478E-01
-2.6887461E+01,4.277997E-01
-2.6887003E+01,4.291034E-01
-2.6886546E+01,4.264416E-01
-2.6886088E+01,4.279355E-01
-2.6885630E+01,4.293886E-01
-2.6885172E+01,4.285466E-01
-2.6884715E+01,4.256540E-01
-2.6884257E+01,4.281120E-01
-2.6883799E+01,4.286688E-01
-2.6883341E+01,4.277861E-01
-2.6882884E+01,4.286416E-01
-2.6882426E+01,4.277997E-01
-2.6881968E+01,4.294972E-01
-2.6881510E+01,4.275145E-01
-2.6881052E+01,4.281256E-01
-2.6880595E+01,4.279355E-01
-2.6880137E+01,4.280034E-01
-2.6879679E+01,4.270120E-01
-2.6879221E+01,4.267947E-01
-2.6878764E+01,4.253009E-01
-2.6878306E+01,4.283564E-01
-2.6877848E+01,4.276095E-01
-2.6877390E+01,4.266861E-01
-2.6876933E+01,4.248663E-01
-2.6876475E+01,4.277725E-01
-2.6876017E+01,4.272564E-01
-2.6875559E+01,4.292256E-01
-2.6875102E+01,4.257626E-01
-2.6874644E+01,4.280577E-01
-2.6874186E+01,4.275552E-01
-2.6873728E+01,4.274330E-01
-2.6873270E+01,4.269441E-01
-2.6872813E+01,4.296058E-01
-2.6872355E+01,4.284379E-01
-2.6871897E+01,4.264959E-01
-2.6871439E+01,4.268354E-01
-2.6870982E+01,4.280848E-01
-2.6870524E+01,4.274194E-01
-2.6870066E+01,4.261700E-01
-2.6869608E+01,4.266046E-01
-2.6869151E+01,4.278268E-01
-2.6868693E+01,4.277318E-01
-2.6868235E+01,4.272021E-01
-2.6867777E+01,4.257898E-01
-2.6867319E+01,4.283021E-01
-2.6866862E+01,4.278268E-01
-2.6866404E+01,4.271206E-01
-2.6865946E+01,4.257626E-01
-2.6865488E+01,4.278268E-01
-2.6865031E+01,4.283836E-01
-2.6864573E+01,4.291577E-01
-2.6864115E+01,4.258984E-01
-2.6863657E+01,4.305836E-01
-2.6863200E+01,4.280441E-01
-2.6862742E+01,4.279355E-01
-2.6862284E+01,4.274330E-01
-2.6861826E+01,4.264552E-01
-2.6861368E+01,4.262515E-01
-2.6860911E+01,4.248527E-01
-2.6860453E+01,4.268626E-01
-2.6859995E+01,4.259799E-01
-2.6859537E+01,4.264959E-01
-2.6859080E+01,4.252194E-01
-2.6858622E+01,4.258441E-01
-2.6858164E+01,4.254638E-01
-2.6857706E+01,4.257354E-01
-2.6857249E+01,4.247984E-01
-2.6856791E+01,4.277861E-01
-2.6856333E+01,4.271614E-01
-2.6855875E+01,4.273651E-01
-2.6855417E+01,4.246490E-01
-2.6854960E+01,4.275280E-01
-2.6854502E+01,4.288453E-01
-2.6854044E+01,4.277046E-01
-2.6853586E+01,4.256132E-01
-2.6853129E+01,4.297688E-01
-2.6852671E+01,4.269713E-01
-2.6852213E+01,4.252873E-01
-2.6851755E+01,4.253824E-01
-2.6851298E+01,4.251787E-01
-2.6850840E+01,4.273515E-01
-2.6850382E+01,4.248935E-01
-2.6849924E+01,4.244861E-01
-2.6849467E+01,4.271071E-01
-2.6849009E+01,4.253552E-01
-2.6848551E+01,4.255453E-01
-2.6848093E+01,4.270120E-01
-2.6847635E+01,4.267540E-01
-2.6847178E+01,4.279626E-01
-2.6846720E+01,4.265910E-01
-2.6846262E+01,4.266046E-01
-2.6845804E+01,4.251651E-01
-2.6845347E+01,4.271206E-01
-2.6844889E+01,4.267132E-01
-2.6844431E+01,4.255453E-01
-2.6843973E+01,4.263873E-01
-2.6843516E+01,4.250293E-01
-2.6843058E+01,4.258577E-01
-2.6842600E+01,4.261564E-01
-2.6842142E+01,4.251787E-01
-2.6841684E+01,4.258848E-01
-2.6841227E+01,4.248663E-01
-2.6840769E+01,4.251651E-01
-2.6840311E+01,4.268762E-01
-2.6839853E+01,4.256540E-01
-2.6839396E+01,4.264280E-01
-2.6838938E+01,4.246626E-01
-2.6838480E+01,4.271885E-01
-2.6838022E+01,4.283157E-01
-2.6837565E+01,4.261021E-01
-2.6837107E+01,4.253959E-01
-2.6836649E+01,4.261700E-01
-2.6836191E+01,4.266046E-01
-2.6835733E+01,4.240243E-01
-2.6835276E+01,4.244182E-01
-2.6834818E+01,4.253145E-01
-2.6834360E+01,4.273243E-01
-2.6833902E+01,4.260206E-01
-2.6833445E+01,4.256132E-01
-2.6832987E+01,4.246762E-01
-2.6832529E+01,4.253959E-01
-2.6832071E+01,4.249478E-01
-2.6831614E+01,4.236169E-01
-2.6831156E+01,4.252466E-01
-2.6830698E+01,4.283429E-01
-2.6830240E+01,4.235219E-01
-2.6829782E+01,4.239972E-01
-2.6829325E+01,4.271885E-01
-2.6828867E+01,4.290355E-01
-2.6828409E+01,4.283700E-01
-2.6827951E+01,4.256947E-01
-2.6827494E+01,4.247848E-01
-2.6827036E+01,4.282750E-01
-2.6826578E+01,4.258305E-01
-2.6826120E+01,4.235762E-01
-2.6825663E+01,4.254910E-01
-2.6825205E+01,4.275688E-01
-2.6824747E+01,4.253959E-01
-2.6824289E+01,4.255725E-01
-2.6823831E+01,4.238749E-01
-2.6823374E+01,4.245540E-01
-2.6822916E+01,4.262515E-01
-2.6822458E+01,4.244589E-01
-2.6822000E+01,4.269034E-01
-2.6821543E+01,4.294021E-01
-2.6821085E+01,4.273243E-01
-2.6820627E+01,4.253688E-01
-2.6820169E+01,4.269848E-01
-2.6819712E+01,4.281256E-01
-2.6819254E+01,4.272021E-01
-2.6818796E+01,4.260071E-01
-2.6818338E+01,4.265638E-01
-2.6817881E+01,4.246354E-01
-2.6817423E+01,4.262651E-01
-2.6816965E+01,4.238749E-01
-2.6816507E+01,4.257083E-01
-2.6816049E+01,4.272564E-01
-2.6815592E+01,4.289676E-01
-2.6815134E+01,4.266317E-01
-2.6814676E+01,4.249749E-01
-2.6814218E+01,4.265231E-01
-2.6813761E+01,4.258441E-01
-2.6813303E+01,4.256811E-01
-2.6812845E+01,4.272700E-01
-2.6812387E+01,4.288453E-01
-2.6811930E+01,4.284515E-01
-2.6811472E+01,4.292120E-01
-2.6811014E+01,4.266046E-01
-2.6810556E+01,4.265095E-01
-2.6810098E+01,4.271885E-01
-2.6809641E+01,4.273515E-01
-2.6809183E+01,4.263058E-01
-2.6808725E+01,4.259391E-01
-2.6808267E+01,4.270935E-01
-2.6807810E+01,4.270935E-01
-2.6807352E+01,4.247848E-01
-2.6806894E+01,4.268219E-01
-2.6806436E+01,4.276503E-01
-2.6805979E+01,4.273379E-01
-2.6805521E+01,4.290898E-01
-2.6805063E+01,4.288182E-01
-2.6804605E+01,4.270935E-01
-2.6804147E+01,4.251379E-01
-2.6803690E+01,4.265503E-01
-2.6803232E+01,4.251107E-01
-2.6802774E+01,4.286281E-01
-2.6802316E+01,4.258848E-01
-2.6801859E+01,4.263737E-01
