in s,C1 in V,C3 in V,C4 in V
-1.0222786E+02,7.152815E-01,-2.1652222E-01,3.0536652E+00
-1.0222603E+02,7.152136E-01,-1.1489868E-01,3.0536652E+00
-1.0222419E+02,7.153630E-01,-1.2832642E-01,3.0567169E+00
-1.0222236E+02,7.156753E-01,-4.5318604E-02,3.0559540E+00
-1.0222053E+02,7.157568E-01,-4.1046143E-02,3.0582428E+00
-1.0221870E+02,7.156074E-01,-5.7220459E-02,3.0559540E+00
-1.0221687E+02,7.157840E-01,-6.3323975E-02,3.0551910E+00
-1.0221504E+02,7.159062E-01,-1.2466431E-01,3.0498505E+00
-1.0221321E+02,7.158111E-01,-1.1703491E-01,3.0452728E+00
-1.0221138E+02,7.155803E-01,-1.8814087E-01,3.0475616E+00
-1.0220955E+02,7.156074E-01,-1.8264771E-01,3.0490875E+00
-1.0220771E+02,7.155124E-01,-9.6282959E-02,3.0513763E+00
-1.0220588E+02,7.155803E-01,-1.4694214E-01,3.0460358E+00
-1.0220405E+02,7.156346E-01,-6.0577393E-02,3.0506134E+00
-1.0220222E+02,7.158926E-01,-2.2735596E-02,3.0513763E+00
-1.0220039E+02,7.159198E-01,-1.0238647E-01,3.0551910E+00
-1.0219856E+02,7.159469E-01,-1.5884399E-01,3.0612946E+00
-1.0219673E+02,7.161099E-01,-1.7013550E-01,3.0551910E+00
-1.0219490E+02,7.162729E-01,-1.1764526E-01,3.0544281E+00
-1.0219307E+02,7.160963E-01,4.0740967E-02,3.0536652E+00
-1.0219124E+02,7.159741E-01,6.0272217E-02,3.0513763E+00
-1.0218940E+02,7.160827E-01,-1.0818481E-01,3.0551910E+00
-1.0218757E+02,7.160827E-01,-1.1917114E-01,3.0590057E+00
-1.0218574E+02,7.161506E-01,-9.4757080E-02,3.0582428E+00
-1.0218391E+02,7.164494E-01,3.0364990E-02,3.0551910E+00
-1.0218208E+02,7.166124E-01,7.5225830E-02,3.0506134E+00
-1.0218025E+02,7.164494E-01,-5.8746338E-02,3.0544281E+00
-1.0217842E+02,7.163679E-01,-7.7667236E-02,3.0521393E+00
-1.0217659E+02,7.166938E-01,-6.6070557E-02,3.0567169E+00
-1.0217476E+02,7.166803E-01,-2.3040771E-02,3.0513763E+00
-1.0217292E+02,7.166395E-01,7.9193115E-02,3.0536652E+00
-1.0217109E+02,7.165309E-01,5.0506592E-02,3.0574799E+00
-1.0216926E+02,7.165309E-01,-6.5612793E-03,3.0559540E+00
-1.0216743E+02,7.166803E-01,-3.9520264E-02,3.0590057E+00
-1.0216560E+02,7.166803E-01,6.0882568E-02,3.0574799E+00
-1.0216377E+02,7.168568E-01,1.0757446E-01,3.0483246E+00
-1.0216194E+02,7.171148E-01,4.7760010E-02,3.0506134E+00
-1.0216011E+02,7.171148E-01,5.0354004E-03,3.0521393E+00
-1.0215828E+02,7.170062E-01,-9.5062256E-02,3.0467987E+00
-1.0215645E+02,7.171963E-01,3.7078857E-02,3.0529022E+00
-1.0215461E+02,7.171420E-01,9.5672607E-02,3.0544281E+00
-1.0215278E+02,7.170334E-01,2.2872925E-01,3.0536652E+00
-1.0215095E+02,7.168161E-01,2.6199341E-01,3.0467987E+00
-1.0214912E+02,7.168704E-01,1.8264771E-01,3.0506134E+00
-1.0214729E+02,7.169655E-01,1.3595581E-01,3.0513763E+00
-1.0214546E+02,7.169655E-01,1.8600464E-01,3.0513763E+00
-1.0214363E+02,7.171420E-01,2.6901245E-01,3.0498505E+00
-1.0214180E+02,7.172099E-01,3.1661987E-01,3.0521393E+00
-1.0213997E+02,7.172099E-01,2.5588989E-01,3.0529022E+00
-1.0213813E+02,7.172506E-01,1.5029907E-01,3.0513763E+00
-1.0213630E+02,7.175494E-01,2.2750854E-01,3.0544281E+00
-1.0213447E+02,7.175630E-01,3.8742065E-01,3.0536652E+00
-1.0213264E+02,7.173593E-01,5.0613403E-01,3.0529022E+00
-1.0213081E+02,7.172642E-01,4.3655396E-01,3.0506134E+00
-1.0212898E+02,7.172642E-01,3.3462524E-01,3.0513763E+00
-1.0212715E+02,7.173321E-01,2.1408081E-01,3.0513763E+00
-1.0212532E+02,7.173185E-01,1.7349243E-01,3.0498505E+00
-1.0212349E+02,7.175087E-01,2.6351929E-01,3.0536652E+00
-1.0212166E+02,7.176852E-01,4.2617798E-01,3.0483246E+00
-1.0211982E+02,7.175630E-01,3.6331177E-01,3.0544281E+00
-1.0211799E+02,7.176309E-01,3.1143188E-01,3.0490875E+00
-1.0211616E+02,7.180247E-01,3.4042358E-01,3.0574799E+00
-1.0211433E+02,7.179704E-01,3.9260864E-01,3.0582428E+00
-1.0211250E+02,7.177803E-01,4.6554565E-01,3.0590057E+00
-1.0211067E+02,7.176309E-01,3.9993286E-01,3.0612946E+00
-1.0210884E+02,7.179025E-01,2.9891968E-01,3.0582428E+00
-1.0210701E+02,7.177531E-01,2.8182983E-01,3.0620575E+00
-1.0210518E+02,7.178482E-01,3.9535522E-01,3.0521393E+00
-1.0210334E+02,7.179840E-01,5.1406860E-01,3.0582428E+00
-1.0210151E+02,7.181334E-01,5.0704956E-01,3.0612946E+00
-1.0209968E+02,7.180111E-01,4.4448853E-01,3.0612946E+00
-1.0209785E+02,7.180655E-01,2.6443481E-01,3.0567169E+00
-1.0209602E+02,7.182420E-01,3.6605835E-01,3.0567169E+00
-1.0209419E+02,7.183235E-01,3.8375854E-01,3.0551910E+00
-1.0209236E+02,7.182827E-01,4.1885376E-01,3.0551910E+00
-1.0209053E+02,7.182148E-01,3.5507202E-01,3.0590057E+00
-1.0208870E+02,7.183235E-01,2.9525757E-01,3.0635834E+00
-1.0208687E+02,7.182284E-01,2.9037476E-01,3.0628204E+00
-1.0208503E+02,7.182556E-01,3.3767700E-01,3.0612946E+00
-1.0208320E+02,7.185000E-01,3.6758423E-01,3.0559540E+00
-1.0208137E+02,7.186358E-01,3.8314819E-01,3.0544281E+00
-1.0207954E+02,7.183235E-01,3.9901733E-01,3.0559540E+00
-1.0207771E+02,7.184185E-01,3.6636353E-01,3.0574799E+00
-1.0207588E+02,7.184729E-01,4.1519165E-01,3.0612946E+00
-1.0207405E+02,7.186494E-01,3.9535522E-01,3.0590057E+00
-1.0207222E+02,7.184729E-01,3.3767700E-01,3.0590057E+00
-1.0207039E+02,7.185136E-01,3.8314819E-01,3.0612946E+00
-1.0206855E+02,7.186358E-01,3.3676147E-01,3.0628204E+00
-1.0206672E+02,7.182420E-01,3.0105591E-01,3.0605316E+00
-1.0206489E+02,7.183235E-01,3.6239624E-01,3.0689240E+00
-1.0206306E+02,7.186358E-01,3.2546997E-01,3.0612946E+00
-1.0206123E+02,7.188395E-01,3.7979126E-01,3.0620575E+00
-1.0205940E+02,7.188667E-01,2.7664185E-01,3.0651093E+00
-1.0205757E+02,7.189074E-01,1.6525269E-01,3.0590057E+00
-1.0205574E+02,7.190432E-01,2.5100708E-01,3.0612946E+00
-1.0205391E+02,7.187988E-01,1.5243530E-01,3.0651093E+00
-1.0205208E+02,7.187445E-01,1.0604858E-01,3.0620575E+00
-1.0205024E+02,7.188260E-01,4.8980713E-02,3.0612946E+00
-1.0204841E+02,7.188939E-01,1.2619019E-01,3.0620575E+00
-1.0204658E+02,7.187581E-01,2.1530151E-01,3.0628204E+00
-1.0204475E+02,7.188939E-01,1.9088745E-01,3.0612946E+00
-1.0204292E+02,7.191383E-01,1.5426636E-01,3.0658722E+00
-1.0204109E+02,7.190976E-01,9.6282959E-02,3.0666351E+00
-1.0203926E+02,7.191247E-01,1.8722534E-01,3.0689240E+00
-1.0203743E+02,7.191383E-01,1.9119263E-01,3.0689240E+00
-1.0203560E+02,7.193149E-01,2.0278931E-01,3.0666351E+00
-1.0203376E+02,7.193149E-01,5.9661865E-02,3.0628204E+00
-1.0203193E+02,7.192877E-01,-8.4381104E-02,3.0635834E+00
-1.0203010E+02,7.192198E-01,-3.6163330E-02,3.0643463E+00
-1.0202827E+02,7.191383E-01,1.9683838E-02,3.0689240E+00
-1.0202644E+02,7.192469E-01,6.4544678E-02,3.0628204E+00
-1.0202461E+02,7.193149E-01,3.3416748E-02,3.0620575E+00
-1.0202278E+02,7.195050E-01,3.0364990E-02,3.0658722E+00
-1.0202095E+02,7.195865E-01,4.9285889E-02,3.0666351E+00
-1.0201912E+02,7.195186E-01,3.0364990E-02,3.0681610E+00
-1.0201729E+02,7.196815E-01,-3.2043457E-03,3.0689240E+00
-1.0201545E+02,7.197902E-01,-4.8675537E-02,3.0742645E+00
-1.0201362E+02,7.196815E-01,1.3885498E-02,3.0673981E+00
-1.0201179E+02,7.195593E-01,-6.3323975E-02,3.0681610E+00
-1.0200996E+02,7.194642E-01,-3.5247803E-02,3.0696869E+00
-1.0200813E+02,7.195593E-01,-2.0904541E-02,3.0712128E+00
-1.0200630E+02,7.195186E-01,-1.1154175E-01,3.0666351E+00
-1.0200447E+02,7.195593E-01,-9.5062256E-02,3.0712128E+00
-1.0200264E+02,7.197223E-01,-9.3231201E-02,3.0765533E+00
-1.0200081E+02,7.198037E-01,-5.8441162E-02,3.0757904E+00
-1.0199897E+02,7.198716E-01,-7.4005127E-02,3.0727386E+00
-1.0199714E+02,7.199260E-01,-1.5060425E-01,3.0742645E+00
-1.0199531E+02,7.199395E-01,-1.5823364E-01,3.0742645E+00
-1.0199348E+02,7.197902E-01,-2.2262573E-01,3.0750275E+00
-1.0199165E+02,7.196815E-01,-1.7868042E-01,3.0727386E+00
-1.0198982E+02,7.197494E-01,-1.8203735E-01,3.0765533E+00
-1.0198799E+02,7.198309E-01,-3.8299561E-02,3.0750275E+00
-1.0198616E+02,7.198581E-01,-1.2771606E-01,3.0757904E+00
-1.0198433E+02,7.198716E-01,-5.2642822E-02,3.0780792E+00
-1.0198249E+02,7.200618E-01,-1.5731812E-01,3.0788422E+00
-1.0198066E+02,7.201025E-01,-1.7868042E-01,3.0780792E+00
-1.0197883E+02,7.201161E-01,-8.7738037E-02,3.0773163E+00
-1.0197700E+02,7.200889E-01,-4.5318604E-02,3.0803680E+00
-1.0197517E+02,7.201704E-01,-1.0787964E-01,3.0849457E+00
-1.0197334E+02,7.201297E-01,-1.9119263E-01,3.0826569E+00
-1.0197151E+02,7.200889E-01,-1.8325806E-01,3.0872345E+00
-1.0196968E+02,7.201840E-01,-2.8305054E-01,3.0879974E+00
-1.0196785E+02,7.201976E-01,-2.0645142E-01,3.0834198E+00
-1.0196602E+02,7.202112E-01,-2.1255493E-01,3.0811310E+00
-1.0196418E+02,7.203741E-01,-2.7053833E-01,3.0849457E+00
-1.0196235E+02,7.206321E-01,-2.8366089E-01,3.0857086E+00
-1.0196052E+02,7.205371E-01,-3.0380249E-01,3.0826569E+00
-1.0195869E+02,7.204828E-01,-2.9312134E-01,3.0773163E+00
-1.0195686E+02,7.205914E-01,-2.2109985E-01,3.0757904E+00
-1.0195503E+02,7.207272E-01,-2.5405884E-01,3.0818939E+00
-1.0195320E+02,7.205778E-01,-1.9271851E-01,3.0773163E+00
-1.0195137E+02,7.204556E-01,-1.9515991E-01,3.0773163E+00
-1.0194954E+02,7.206050E-01,-2.2201538E-01,3.0788422E+00
-1.0194770E+02,7.205507E-01,-2.0431519E-01,3.0788422E+00
-1.0194587E+02,7.205642E-01,-2.6107788E-01,3.0757904E+00
-1.0194404E+02,7.206321E-01,-2.1865845E-01,3.0788422E+00
-1.0194221E+02,7.207679E-01,-2.1133423E-01,3.0765533E+00
-1.0194038E+02,7.208902E-01,-1.4266968E-01,3.0773163E+00
-1.0193855E+02,7.207951E-01,-3.3721924E-02,3.0796051E+00
-1.0193672E+02,7.208630E-01,-1.0696411E-01,3.0811310E+00
-1.0193489E+02,7.208766E-01,-1.0391235E-01,3.0872345E+00
-1.0193306E+02,7.207136E-01,-4.1351318E-02,3.0864716E+00
-1.0193123E+02,7.208087E-01,-9.0789795E-02,3.0818939E+00
-1.0192939E+02,7.207951E-01,-1.5518188E-01,3.0796051E+00
-1.0192756E+02,7.208223E-01,-1.5335083E-01,3.0811310E+00
-1.0192573E+02,7.206457E-01,-7.8887939E-02,3.0757904E+00
-1.0192390E+02,7.207951E-01,-2.7008057E-02,3.0849457E+00
-1.0192207E+02,7.208766E-01,-1.8157959E-02,3.0788422E+00
-1.0192024E+02,7.209988E-01,-1.0726929E-01,3.0788422E+00
-1.0191841E+02,7.210396E-01,-1.1795044E-01,3.0757904E+00
-1.0191658E+02,7.211754E-01,-1.3259888E-01,3.0796051E+00
-1.0191475E+02,7.211482E-01,-8.0108643E-02,3.0834198E+00
-1.0191291E+02,7.209716E-01,1.8661499E-01,3.0841827E+00
-1.0191108E+02,7.209581E-01,1.7715454E-01,3.0872345E+00
-1.0190925E+02,7.210939E-01,9.1094971E-02,3.0857086E+00
-1.0190742E+02,7.211346E-01,5.2032471E-02,3.0834198E+00
-1.0190559E+02,7.211618E-01,6.5765381E-02,3.0811310E+00
-1.0190376E+02,7.212568E-01,1.2191772E-01,3.0857086E+00
-1.0190193E+02,7.213655E-01,7.3699951E-02,3.0849457E+00
-1.0190010E+02,7.214334E-01,9.6130371E-03,3.0925751E+00
-1.0189827E+02,7.214062E-01,-5.0811768E-02,3.0857086E+00
-1.0189644E+02,7.215692E-01,2.3651123E-02,3.0895233E+00
-1.0189460E+02,7.217457E-01,4.8980713E-02,3.0895233E+00
-1.0189277E+02,7.215149E-01,1.0360718E-01,3.0834198E+00
-1.0189094E+02,7.214605E-01,1.5121460E-01,3.0803680E+00
-1.0188911E+02,7.216507E-01,1.0635376E-01,3.0918121E+00
-1.0188728E+02,7.215420E-01,1.3381958E-01,3.0879974E+00
-1.0188545E+02,7.215692E-01,1.4205933E-01,3.0849457E+00
-1.0188362E+02,7.217321E-01,1.0910034E-01,3.0857086E+00
-1.0188179E+02,7.218272E-01,1.2374878E-01,3.0872345E+00
-1.0187996E+02,7.218136E-01,1.1489868E-01,3.0910492E+00
-1.0187812E+02,7.217321E-01,5.0811768E-02,3.0834198E+00
-1.0187629E+02,7.218544E-01,8.3465576E-02,3.0818939E+00
-1.0187446E+02,7.219359E-01,2.2811890E-01,3.0841827E+00
-1.0187263E+02,7.218136E-01,3.0685425E-01,3.0803680E+00
-1.0187080E+02,7.217729E-01,2.8823853E-01,3.0811310E+00
-1.0186897E+02,7.219766E-01,1.0147095E-01,3.0872345E+00
-1.0186714E+02,7.218951E-01,1.0025024E-01,3.0864716E+00
-1.0186531E+02,7.218544E-01,2.6351929E-01,3.0841827E+00
-1.0186348E+02,7.219494E-01,3.3035278E-01,3.0872345E+00
-1.0186165E+02,7.221667E-01,4.0603638E-01,3.0872345E+00
-1.0185981E+02,7.222889E-01,3.3493042E-01,3.0834198E+00
-1.0185798E+02,7.221667E-01,2.1011353E-01,3.0826569E+00
-1.0185615E+02,7.222075E-01,2.5314331E-01,3.0849457E+00
-1.0185432E+02,7.221396E-01,3.5659790E-01,3.0788422E+00
-1.0185249E+02,7.220717E-01,3.9352417E-01,3.0834198E+00
-1.0185066E+02,7.219494E-01,2.7420044E-01,3.0857086E+00
-1.0184883E+02,7.221396E-01,1.9668579E-01,3.0818939E+00
-1.0184700E+02,7.221124E-01,1.6708374E-01,3.0818939E+00
-1.0184517E+02,7.222210E-01,2.3605347E-01,3.0834198E+00
-1.0184333E+02,7.223568E-01,2.9434204E-01,3.0773163E+00
-1.0184150E+02,7.224519E-01,4.0481567E-01,3.0857086E+00
-1.0183967E+02,7.224112E-01,4.5486450E-01,3.0902863E+00
-1.0183784E+02,7.224519E-01,3.8253784E-01,3.0887604E+00
-1.0183601E+02,7.225877E-01,3.6422729E-01,3.0849457E+00
-1.0183418E+02,7.225470E-01,4.0847778E-01,3.0872345E+00
-1.0183235E+02,7.224791E-01,4.0725708E-01,3.0834198E+00
-1.0183052E+02,7.224791E-01,3.2638550E-01,3.0834198E+00
-1.0182869E+02,7.225877E-01,2.4612427E-01,3.0826569E+00
-1.0182686E+02,7.223704E-01,2.9556274E-01,3.0780792E+00
-1.0182502E+02,7.224112E-01,3.7521362E-01,3.0773163E+00
-1.0182319E+02,7.225198E-01,4.6127319E-01,3.0818939E+00
-1.0182136E+02,7.226828E-01,4.9453735E-01,3.0864716E+00
-1.0181953E+02,7.226013E-01,5.1620483E-01,3.0849457E+00
-1.0181770E+02,7.225877E-01,3.5934448E-01,3.0902863E+00
-1.0181587E+02,7.226692E-01,3.6361694E-01,3.0895233E+00
-1.0181404E+02,7.226692E-01,4.7866821E-01,3.0879974E+00
-1.0181221E+02,7.226284E-01,5.0003052E-01,3.0811310E+00
-1.0181038E+02,7.225605E-01,4.1275024E-01,3.0864716E+00
-1.0180854E+02,7.226149E-01,3.2089233E-01,3.0849457E+00
-1.0180671E+02,7.224791E-01,3.2943726E-01,3.0864716E+00
-1.0180488E+02,7.226692E-01,3.7612915E-01,3.0834198E+00
-1.0180305E+02,7.228050E-01,4.1305542E-01,3.0887604E+00
-1.0180122E+02,7.229408E-01,3.4591675E-01,3.0895233E+00
-1.0179939E+02,7.228865E-01,4.0206909E-01,3.0849457E+00
-1.0179756E+02,7.229272E-01,2.6016235E-01,3.0872345E+00
-1.0179573E+02,7.230766E-01,3.0990601E-01,3.0918121E+00
-1.0179390E+02,7.230494E-01,2.3666382E-01,3.0872345E+00
-1.0179207E+02,7.229136E-01,2.6840210E-01,3.0925751E+00
-1.0179023E+02,7.229408E-01,3.3065796E-01,3.0948639E+00
-1.0178840E+02,7.228865E-01,2.9159546E-01,3.0902863E+00
-1.0178657E+02,7.228729E-01,2.0370483E-01,3.0933380E+00
-1.0178474E+02,7.229272E-01,1.7623901E-01,3.0895233E+00
-1.0178291E+02,7.229680E-01,2.0156860E-01,3.0941010E+00
-1.0178108E+02,7.229680E-01,1.6250610E-01,3.0941010E+00
-1.0177925E+02,7.229136E-01,2.4124146E-01,3.0963898E+00
-1.0177742E+02,7.229680E-01,2.2415161E-01,3.0933380E+00
-1.0177559E+02,7.229680E-01,1.9790649E-01,3.0956268E+00
-1.0177375E+02,7.230766E-01,2.3056030E-01,3.0902863E+00
-1.0177192E+02,7.229815E-01,1.6555786E-01,3.0910492E+00
-1.0177009E+02,7.229951E-01,1.7654419E-01,3.0918121E+00
-1.0176826E+02,7.230630E-01,1.8600464E-01,3.0933380E+00
-1.0176643E+02,7.230359E-01,1.5914917E-01,3.0910492E+00
-1.0176460E+02,7.231309E-01,2.1560669E-01,3.0895233E+00
-1.0176277E+02,7.232803E-01,1.6403198E-01,3.0902863E+00
-1.0176094E+02,7.234161E-01,1.4785767E-01,3.0910492E+00
-1.0175911E+02,7.233618E-01,1.6525269E-01,3.0918121E+00
-1.0175728E+02,7.233346E-01,1.9363403E-01,3.0895233E+00
-1.0175544E+02,7.234840E-01,2.1408081E-01,3.0986786E+00
-1.0175361E+02,7.235519E-01,9.6282959E-02,3.1017303E+00
-1.0175178E+02,7.233210E-01,-5.4779053E-02,3.0971527E+00
-1.0174995E+02,7.233482E-01,-4.4708252E-02,3.0933380E+00
-1.0174812E+02,7.233618E-01,7.0953369E-02,3.0963898E+00
-1.0174629E+02,7.233889E-01,9.1400146E-02,3.0994415E+00
-1.0174446E+02,7.234025E-01,8.6212158E-02,3.1002045E+00
-1.0174263E+02,7.235519E-01,7.4768066E-03,3.0956268E+00
-1.0174080E+02,7.235248E-01,1.3275146E-02,3.0925751E+00
-1.0173896E+02,7.234704E-01,7.4920654E-02,3.0948639E+00
-1.0173713E+02,7.235112E-01,6.2561035E-03,3.0994415E+00
-1.0173530E+02,7.237285E-01,-5.9051514E-02,3.1032562E+00
-1.0173347E+02,7.235655E-01,-1.0818481E-01,3.1017303E+00
-1.0173164E+02,7.234568E-01,-1.6128540E-01,3.1024933E+00
-1.0172981E+02,7.234161E-01,-7.6751709E-02,3.1085968E+00
-1.0172798E+02,7.235383E-01,4.7302246E-03,3.1032562E+00
-1.0172615E+02,7.236470E-01,2.5482178E-02,3.1063080E+00
-1.0172432E+02,7.235383E-01,-1.0665894E-01,3.1047821E+00
-1.0172249E+02,7.236606E-01,-1.6403198E-01,3.1070709E+00
-1.0172065E+02,7.237828E-01,-1.8722534E-01,3.1055450E+00
-1.0171882E+02,7.237285E-01,-1.2466431E-01,3.1040192E+00
-1.0171699E+02,7.236198E-01,-1.3412476E-01,3.1032562E+00
-1.0171516E+02,7.236741E-01,-1.7562866E-01,3.1024933E+00
-1.0171333E+02,7.236470E-01,-2.3757935E-01,3.1002045E+00
-1.0171150E+02,7.236198E-01,-1.9607544E-01,3.0994415E+00
-1.0170967E+02,7.237285E-01,-1.5762329E-01,3.1009674E+00
-1.0170784E+02,7.237828E-01,-1.2283325E-01,3.1002045E+00
-1.0170601E+02,7.237013E-01,-1.5121460E-01,3.1024933E+00
-1.0170417E+02,7.237556E-01,-1.2832642E-01,3.1017303E+00
-1.0170234E+02,7.238507E-01,-2.3818970E-01,3.1009674E+00
-1.0170051E+02,7.238099E-01,-2.4032593E-01,3.1017303E+00
-1.0169868E+02,7.239050E-01,-2.1652222E-01,3.1009674E+00
-1.0169685E+02,7.239865E-01,-2.2567749E-01,3.1002045E+00
-1.0169502E+02,7.241087E-01,-2.4459839E-01,3.1040192E+00
-1.0169319E+02,7.241087E-01,-3.3218384E-01,3.1040192E+00
-1.0169136E+02,7.239050E-01,-3.2638550E-01,3.1055450E+00
-1.0168953E+02,7.240001E-01,-3.8864136E-01,3.1040192E+00
-1.0168769E+02,7.240815E-01,-2.5192261E-01,3.1055450E+00
-1.0168586E+02,7.240272E-01,-3.1051636E-01,3.1055450E+00
-1.0168403E+02,7.240544E-01,-3.0654907E-01,3.1017303E+00
-1.0168220E+02,7.242852E-01,-3.0624390E-01,3.1055450E+00
-1.0168037E+02,7.243939E-01,-3.6270142E-01,3.1009674E+00
-1.0167854E+02,7.242852E-01,-3.0075073E-01,3.0986786E+00
-1.0167671E+02,7.242852E-01,-3.1326294E-01,3.0994415E+00
-1.0167488E+02,7.242852E-01,-3.4988403E-01,3.1047821E+00
-1.0167305E+02,7.242173E-01,-3.2333374E-01,3.1024933E+00
-1.0167122E+02,7.242988E-01,-3.1845093E-01,3.1047821E+00
-1.0166938E+02,7.243803E-01,-3.1784058E-01,3.1101227E+00
-1.0166755E+02,7.243667E-01,-2.3452759E-01,3.1093597E+00
-1.0166572E+02,7.244211E-01,-2.5711060E-01,3.1101227E+00
-1.0166389E+02,7.244482E-01,-2.8030396E-01,3.1154633E+00
-1.0166206E+02,7.244754E-01,-2.5192261E-01,3.1131744E+00
-1.0166023E+02,7.245297E-01,-3.0227661E-01,3.1131744E+00
-1.0165840E+02,7.245840E-01,-3.0929565E-01,3.1116486E+00
-1.0165657E+02,7.246655E-01,-1.7196655E-01,3.1169891E+00
-1.0165474E+02,7.247470E-01,-1.9271851E-01,3.1177521E+00
-1.0165290E+02,7.246112E-01,-1.5640259E-01,3.1124115E+00
-1.0165107E+02,7.244618E-01,-1.2466431E-01,3.1108856E+00
-1.0164924E+02,7.245976E-01,-2.7725220E-01,3.1139374E+00
-1.0164741E+02,7.246927E-01,-2.5863647E-01,3.1085968E+00
-1.0164558E+02,7.246927E-01,-2.7633667E-01,3.1124115E+00
-1.0164375E+02,7.247198E-01,-2.1438599E-01,3.1131744E+00
-1.0164192E+02,7.248149E-01,-1.9424438E-01,3.1131744E+00
-1.0164009E+02,7.248828E-01,-2.1713257E-01,3.1124115E+00
-1.0163826E+02,7.247877E-01,-2.2994995E-01,3.1093597E+00
-1.0163643E+02,7.248556E-01,-2.0126343E-01,3.1124115E+00
-1.0163459E+02,7.248692E-01,-1.4175415E-01,3.1139374E+00
-1.0163276E+02,7.248828E-01,-1.3778687E-01,3.1147003E+00
-1.0163093E+02,7.248420E-01,-1.6708374E-01,3.1131744E+00
-1.0162910E+02,7.248692E-01,-2.1743774E-01,3.1169891E+00
-1.0162727E+02,7.249099E-01,-2.1377563E-01,3.1124115E+00
-1.0162544E+02,7.247470E-01,-1.5640259E-01,3.1124115E+00
-1.0162361E+02,7.248692E-01,-2.1286011E-01,3.1108856E+00
-1.0162178E+02,7.249778E-01,-1.2710571E-01,3.1139374E+00
-1.0161995E+02,7.249643E-01,-1.6555786E-01,3.1147003E+00
-1.0161811E+02,7.250050E-01,-1.7837524E-01,3.1154633E+00
-1.0161628E+02,7.249914E-01,-2.5466919E-01,3.1139374E+00
-1.0161445E+02,7.250593E-01,-1.7593384E-01,3.1055450E+00
-1.0161262E+02,7.250322E-01,-1.0299683E-01,3.1116486E+00
-1.0161079E+02,7.250050E-01,-9.9334717E-02,3.1085968E+00
-1.0160896E+02,7.250593E-01,-1.1856079E-01,3.1108856E+00
-1.0160713E+02,7.250322E-01,-1.4266968E-01,3.1101227E+00
-1.0160530E+02,7.250593E-01,-5.9051514E-02,3.1078339E+00
-1.0160347E+02,7.251815E-01,1.9683838E-02,3.1085968E+00
-1.0160164E+02,7.253038E-01,1.7852783E-02,3.1070709E+00
-1.0159980E+02,7.252223E-01,-5.9509277E-03,3.1078339E+00
-1.0159797E+02,7.252495E-01,-7.7972412E-02,3.1116486E+00
-1.0159614E+02,7.254260E-01,-2.3651123E-02,3.1108856E+00
-1.0159431E+02,7.253581E-01,-2.9449463E-02,3.1124115E+00
-1.0159248E+02,7.253309E-01,4.0740967E-02,3.1085968E+00
-1.0159065E+02,7.252359E-01,2.3345947E-02,3.1101227E+00
-1.0158882E+02,7.253853E-01,-6.7596436E-02,3.1093597E+00
-1.0158699E+02,7.253174E-01,-1.1856079E-01,3.1101227E+00
-1.0158516E+02,7.253717E-01,5.1422119E-02,3.1063080E+00
-1.0158332E+02,7.253988E-01,2.2293091E-01,3.1131744E+00
-1.0158149E+02,7.254803E-01,2.6443481E-01,3.1116486E+00
-1.0157966E+02,7.255075E-01,2.1286011E-01,3.1147003E+00
-1.0157783E+02,7.254667E-01,9.9639893E-02,3.1124115E+00
-1.0157600E+02,7.254396E-01,1.3290405E-01,3.1162262E+00
-1.0157417E+02,7.254939E-01,2.2537231E-01,3.1185150E+00
-1.0157234E+02,7.254260E-01,3.3340454E-01,3.1208038E+00
-1.0157051E+02,7.254803E-01,2.6412964E-01,3.1238556E+00
-1.0156868E+02,7.254396E-01,6.8817139E-02,3.1253815E+00
-1.0156685E+02,7.254939E-01,1.7242432E-02,3.1246185E+00
-1.0156501E+02,7.253853E-01,9.7808838E-02,3.1215668E+00
-1.0156318E+02,7.254396E-01,1.4541626E-01,3.1246185E+00
-1.0156135E+02,7.256704E-01,2.1469116E-01,3.1200409E+00
-1.0155952E+02,7.256840E-01,2.1713257E-01,3.1154633E+00
-1.0155769E+02,7.256704E-01,1.4816284E-01,3.1124115E+00
-1.0155586E+02,7.257248E-01,1.4602661E-01,3.1139374E+00
-1.0155403E+02,7.257519E-01,1.9271851E-01,3.1169891E+00
-1.0155220E+02,7.256840E-01,3.1234741E-01,3.1208038E+00
-1.0155037E+02,7.257383E-01,3.0166626E-01,3.1162262E+00
-1.0154853E+02,7.257927E-01,2.1957397E-01,3.1208038E+00
-1.0154670E+02,7.257112E-01,1.8417358E-01,3.1169891E+00
-1.0154487E+02,7.256976E-01,2.5405884E-01,3.1147003E+00
-1.0154304E+02,7.257655E-01,3.3889771E-01,3.1192780E+00
-1.0154121E+02,7.257927E-01,4.4692993E-01,3.1223297E+00
-1.0153938E+02,7.258198E-01,3.3706665E-01,3.1185150E+00
-1.0153755E+02,7.259420E-01,2.2933960E-01,3.1154633E+00
-1.0153572E+02,7.259013E-01,3.3309937E-01,3.1162262E+00
-1.0153389E+02,7.258877E-01,4.0451050E-01,3.1116486E+00
-1.0153206E+02,7.257927E-01,4.4113159E-01,3.1101227E+00
-1.0153022E+02,7.257383E-01,4.4692993E-01,3.1139374E+00
-1.0152839E+02,7.258606E-01,3.0563354E-01,3.1192780E+00
